# f, tau
2.566503959111449262e+02 3.118460603467425152e+00
2.541363734346027456e+02 4.362826618171916415e+00
2.703521882640636704e+02 4.341533129510954048e+00
2.581736588072765244e+02 5.393285315901277244e+00
2.564151036326978215e+02 5.135943651322286918e+00
2.562861024820635407e+02 4.429906039485638658e+00
2.511643938228975230e+02 6.128776746219246618e+00
2.699830071595148411e+02 5.069436181803020247e+00
2.670356711577117608e+02 4.673511621948720496e+00
2.698377659612576167e+02 3.752442342642552831e+00
2.597582947802627586e+02 4.954520696534005175e+00
2.705143669898869803e+02 4.135984864721693022e+00
2.534513137219367138e+02 4.352078479532746513e+00
2.781139780117685518e+02 4.154091904299416882e+00
2.565571246798638754e+02 5.621149141055075127e+00
2.601186421719215218e+02 4.430485846186657639e+00
2.490490888232585007e+02 5.233308778609178979e+00
2.566674589321171993e+02 4.098107810517012339e+00
2.609320652614956657e+02 5.723819742867958915e+00
2.527668727431772311e+02 4.338755317965320657e+00
2.665647919515437820e+02 3.708688861270401205e+00
2.382762163299788654e+02 3.917361375315422389e+00
2.410043871253249108e+02 4.881483282580383332e+00
2.403454606440234613e+02 4.270357162218350489e+00
2.592656237091940170e+02 4.989582850695502003e+00
2.457712809626940214e+02 5.129639559159343776e+00
2.526418447977382300e+02 5.317503390318528034e+00
2.532469329973406502e+02 5.382192549860935316e+00
2.735663370222318349e+02 3.350312703128319303e+00
2.448560988702702161e+02 5.071979823080686955e+00
2.413452144895052527e+02 3.895055133234159417e+00
2.544556077857942853e+02 4.999286949560854509e+00
2.555246457754188327e+02 4.372291880848304224e+00
2.494716884619710129e+02 4.242489873421835256e+00
2.490338382569852342e+02 4.944338319485610533e+00
2.481761637123348123e+02 4.435054237466412808e+00
2.896331546557225920e+02 3.841247502457799001e+00
2.659541081929468191e+02 3.857648510900962613e+00
2.614753201510843041e+02 4.555447420145781301e+00
2.787083635655247349e+02 3.038303640464714572e+00
2.588712372413069716e+02 5.702332274873112006e+00
2.641689185790508532e+02 4.764827609658270902e+00
2.618732046301498144e+02 5.287929829628509992e+00
2.529254465197777222e+02 3.861822793657850639e+00
2.710738266336272204e+02 4.435545350696376232e+00
2.457736465013491625e+02 4.762863643874980291e+00
2.748558732781931440e+02 3.865660227128281612e+00
2.508097423030210678e+02 3.551553375085357178e+00
2.632429941043203598e+02 4.292211798677809220e+00
2.607956962474133320e+02 5.077084647085839286e+00
2.681571846706475526e+02 4.776645943191047294e+00
2.532223315313337935e+02 4.619951417092111434e+00
2.526251733532063781e+02 3.851210993730572518e+00
2.651074640283306962e+02 4.352976657254009396e+00
2.578361630619307334e+02 5.805981044866832974e+00
2.415363708776650640e+02 4.497065226380535741e+00
2.527472109031454295e+02 5.077723316141945276e+00
2.619138522827970519e+02 5.224013077230679869e+00
2.620649298676835315e+02 4.158025617638384297e+00
2.566938849366565023e+02 3.306201949794569828e+00
2.836561212102764671e+02 3.153180841767944997e+00
2.469922216023893213e+02 5.225050670266084829e+00
2.612556474945799323e+02 4.724546302376505302e+00
2.492258556058077659e+02 3.940848202252292598e+00
2.551008655340962434e+02 4.861777283761502311e+00
2.495864931886647469e+02 4.343749836273503639e+00
2.339582530242829819e+02 4.654692892698082396e+00
2.680481957518206855e+02 3.321353618495975102e+00
2.557603949013110309e+02 5.213533566775210737e+00
2.564062706757389378e+02 4.912327276470970006e+00
2.661770177926283623e+02 4.307342050820607504e+00
2.422178106737981693e+02 3.636321483870165405e+00
2.830926163974572205e+02 3.871890217941329482e+00
2.697634381406181774e+02 3.894360194258705832e+00
2.470107089159715201e+02 4.410537254880893876e+00
2.577375077610569747e+02 5.149538912526260503e+00
2.482360988017431680e+02 4.495064607505611320e+00
2.516003310541655651e+02 6.147497181257726595e+00
2.692495827507275408e+02 4.362550460167730293e+00
2.546471323152041180e+02 4.023264359217997743e+00
2.682817778991250748e+02 3.526072090881435361e+00
2.634863117422901269e+02 4.524383542244177825e+00
2.500587779953585823e+02 3.841253232266614859e+00
2.628115750193251188e+02 4.102282514886341325e+00
2.597686191998629965e+02 5.126167340587504562e+00
2.504444026032792294e+02 4.754987061925850966e+00
2.629357827953613196e+02 4.518361623795033033e+00
2.495800965178297872e+02 5.390348108492116985e+00
2.798429051015032769e+02 4.310817668318260409e+00
2.775244115209689539e+02 4.959876722502662538e+00
2.558446216908289159e+02 5.244540644416836095e+00
2.495830908596276743e+02 4.529083060117000237e+00
2.691724359348482949e+02 4.503025947284509556e+00
2.476919396621234171e+02 4.940958752939736520e+00
2.580570719088871101e+02 4.754519628904320783e+00
2.651737285195771960e+02 4.956086787941824667e+00
2.721202862182962576e+02 3.563740329471449364e+00
2.616477185954955758e+02 4.588001032183004924e+00
2.563548598014138520e+02 4.615523690910698917e+00
2.493456637902406214e+02 5.065561233306974387e+00
2.536477198166418248e+02 3.369035325708211293e+00
2.472076588824818657e+02 4.240562584589544493e+00
2.537113651946502273e+02 5.759218485179447455e+00
2.487883566996233640e+02 4.841931502652660591e+00
2.492380317833248000e+02 5.435268107953597827e+00
2.390915340994443170e+02 4.243489264315418730e+00
2.471776041109670814e+02 4.002049298582646131e+00
2.493699855371870058e+02 3.493647060253378012e+00
2.577966365986922597e+02 3.945072415610396899e+00
2.584153615034809377e+02 4.911766006632976911e+00
2.415463352425347239e+02 4.158508890650360001e+00
2.564051624052348757e+02 4.934437856739025463e+00
2.532360518049428322e+02 5.070665708121222082e+00
2.552976736927589059e+02 4.541068494909336728e+00
2.506020038279942810e+02 4.687594299556162802e+00
2.568692697642965186e+02 4.212856029223901011e+00
2.615675628341158472e+02 4.236061724730896927e+00
2.542183545551704640e+02 4.356215757465265348e+00
2.566179689204410579e+02 4.688588321268434278e+00
2.589345477294124294e+02 5.292814991376704192e+00
2.620043307263873089e+02 5.234305424275826013e+00
2.498981950652784008e+02 5.179999072712691444e+00
2.657560675019305449e+02 3.119004026424076592e+00
2.593009523426073315e+02 4.511360188738114729e+00
2.465500704467582977e+02 4.176270833969234708e+00
2.474803325140753998e+02 4.160352637185439129e+00
2.505234761642793160e+02 4.268927088905699385e+00
2.646818714114260729e+02 3.681358033726948253e+00
2.751343720433230828e+02 3.886889099365493205e+00
2.585896581261658866e+02 4.119710930038738006e+00
2.506992139329377096e+02 3.507201580918736461e+00
2.582293809179479354e+02 4.269383104516364824e+00
2.572659295597515552e+02 4.632485434176529360e+00
2.707738609968679953e+02 3.125232625138307352e+00
2.587239350062797030e+02 4.632588499501866686e+00
2.555511712852710389e+02 4.334095064164774413e+00
2.565925880432872646e+02 4.892940451593069007e+00
2.480336801658903596e+02 3.904898432253975038e+00
2.630389610397708111e+02 3.987197055451247252e+00
2.659683771042685976e+02 4.511122484592040571e+00
2.833266857012866922e+02 2.808158519754075044e+00
2.537622559402757929e+02 4.424582820838530495e+00
2.715006324545946086e+02 3.721953784052874248e+00
2.529020732485318774e+02 4.739037172001769882e+00
2.603918766324646867e+02 4.695709318014237077e+00
2.596072840926982508e+02 4.437711723880294556e+00
2.610171340131416855e+02 3.575431732143833141e+00
2.575248311374485297e+02 5.320886491525538275e+00
2.483839496636645663e+02 4.537584799726899654e+00
2.520321797993987332e+02 5.130352240098116745e+00
2.467134091876195612e+02 5.092784946463265072e+00
2.579454229764726279e+02 4.951890954627331531e+00
2.603856462445398279e+02 3.819306685326496975e+00
2.579741765293845788e+02 4.670833063908997218e+00
2.552859243773266655e+02 4.784645599702603391e+00
2.535317261557241864e+02 4.878429880284040898e+00
2.603874457762848351e+02 4.813876654190760718e+00
2.629155351690238263e+02 5.181201414260600657e+00
2.518827496550766227e+02 3.997984444218133149e+00
2.643466271479302918e+02 4.394874453837495309e+00
2.490835537044376622e+02 4.804830349523416366e+00
2.603213835489174812e+02 5.382537822270706762e+00
2.591461846999075647e+02 4.713099214600212861e+00
2.532711263468121956e+02 3.310915737771934264e+00
2.667807204903178331e+02 4.813208105362080325e+00
2.592901320475122589e+02 3.729694786229240666e+00
2.560988685090388230e+02 3.344907820966757761e+00
2.570203246902249816e+02 3.781254712172118282e+00
2.685062231728817892e+02 4.341806877961366773e+00
2.640449008533269080e+02 4.526685106673078884e+00
2.607274226911557662e+02 5.097379089970550226e+00
2.711683507823711352e+02 5.282403128134657955e+00
2.521669124086598117e+02 4.490964647055247561e+00
2.475706419376128906e+02 4.600254537195627158e+00
2.581262089116692096e+02 4.781589847832393048e+00
2.492318826668991107e+02 5.326031163908135468e+00
2.565188112302941477e+02 5.217970031337647363e+00
2.476506530205219008e+02 3.856739124991078516e+00
2.780172151650441492e+02 3.471075099916479445e+00
2.564082469698199702e+02 4.800002260002094623e+00
2.696884503110263722e+02 3.863098277079315856e+00
2.645981839008647398e+02 4.532777710406252325e+00
2.459507538392944355e+02 5.151941849378101956e+00
2.453358615042512838e+02 5.232259451637469638e+00
2.437113556912584329e+02 5.091703409930144808e+00
2.546218251232843954e+02 4.920195320027159092e+00
2.375885593325984360e+02 3.669040189896062287e+00
2.578325427967660062e+02 3.900686344473356826e+00
2.619498818124131958e+02 4.478252296500572882e+00
2.706630095494090824e+02 3.316688233171628752e+00
2.465317256803304247e+02 3.635399071167142893e+00
2.688622426391939939e+02 3.581894929882863288e+00
2.646675275746308102e+02 3.464768231985913438e+00
2.463831317498796238e+02 4.694088869533137753e+00
2.650857546076499034e+02 5.737518141403792349e+00
2.750318112403535338e+02 4.251778461516864560e+00
2.614803335657225034e+02 3.559242722889291777e+00
2.708630816969172201e+02 3.775993084595938853e+00
2.651795623539390476e+02 3.950441654596130725e+00
2.812810843311208373e+02 4.615883708425397636e+00
2.467792361574339566e+02 4.998728720420650973e+00
2.589975464821625906e+02 4.394829662393228809e+00
2.553655400737320349e+02 4.227598609763778548e+00
2.559155025290836249e+02 5.665693305236565003e+00
2.554137742787198135e+02 4.476575648536655017e+00
2.588986636744419343e+02 4.450529059041124391e+00
2.603327126050498350e+02 4.589644908312961569e+00
2.624828487227188702e+02 4.329426933333372141e+00
2.667758770349763608e+02 4.409171974960410800e+00
2.588847458761995313e+02 4.823053726519861861e+00
2.604423339475802663e+02 4.145218035149449420e+00
2.537003778081761993e+02 4.929674458709856211e+00
2.675053926674025320e+02 3.777074740439416711e+00
2.527710844705475779e+02 4.346309691585065416e+00
2.679810080692240035e+02 3.985908312997542779e+00
2.520994507044237594e+02 4.700210191182397246e+00
2.478912959168684722e+02 3.928393719412791807e+00
2.621496250398534471e+02 4.511547096146011349e+00
2.521205477517075622e+02 3.886791642957815540e+00
2.539511129615128482e+02 4.064796609306294606e+00
2.423163306820520972e+02 3.880846283494971960e+00
2.541030797717097300e+02 4.298289751581563678e+00
2.610777259402034929e+02 4.634197018538572799e+00
2.620238103201060085e+02 4.567797580630288401e+00
2.582736526240392436e+02 3.906078492301438665e+00
2.570824605666680895e+02 4.605561158580759873e+00
2.578720895507398154e+02 4.709473272611194972e+00
2.749787370398103690e+02 4.355974963979994286e+00
2.492505387084379720e+02 4.565954466610365969e+00
2.563119209223247594e+02 5.352824128176213669e+00
2.541062908304794234e+02 4.491120054143667772e+00
2.654906290734513732e+02 3.907425848941116886e+00
2.519580407320852373e+02 3.600035162374733311e+00
2.384970155106216225e+02 3.323887305973444839e+00
2.509766148616484713e+02 4.045263270717821769e+00
2.580579563350343619e+02 4.651400332634064938e+00
2.689808736033106698e+02 4.069522095283818253e+00
2.554283489787462429e+02 3.756431729388669982e+00
2.737478010017484280e+02 4.054481447211302658e+00
2.594563164067548087e+02 3.887502903565846157e+00
2.609184236364192770e+02 5.485992382988118976e+00
2.546103329965174851e+02 3.755527363385223527e+00
2.782278128814353408e+02 3.901295499306917325e+00
2.654442665486072315e+02 4.179196683848630300e+00
2.561663585884526810e+02 5.070391853779255165e+00
2.497194927816707377e+02 3.811892623496011989e+00
2.507184200164668653e+02 4.266332684605522729e+00
2.555093189372379356e+02 3.729681761369668003e+00
2.590401460184784241e+02 3.724696944773451701e+00
2.667413137532486758e+02 4.725898045582843210e+00
2.569046206969060222e+02 5.668442149298367205e+00
2.631418400840751701e+02 4.113111170822533857e+00
2.521264170984136967e+02 5.451840490346867796e+00
2.479146066782992648e+02 5.771748655763483171e+00
2.483619487048502776e+02 3.858865853776750843e+00
2.461917217080312241e+02 5.109144470599368937e+00
2.542489197112535919e+02 5.481176893294335883e+00
2.489961061727532581e+02 4.458234081325980647e+00
2.424417859028347948e+02 5.237405508021589995e+00
2.542503693779221692e+02 4.387553989256228526e+00
2.638981750820767616e+02 4.973037060699695644e+00
2.550543411935026086e+02 4.160117685410113175e+00
2.534096453656604524e+02 4.339922595673562533e+00
2.538031227906081426e+02 4.976216078536150889e+00
2.623347759775653003e+02 4.677718369126467657e+00
2.530822586943343424e+02 4.633247020249030790e+00
2.542288344998041794e+02 5.865987481539019832e+00
2.510121881194820617e+02 5.246615036410310573e+00
2.517528670480546964e+02 4.428228716591719127e+00
2.462968770800903258e+02 5.121684709997264662e+00
2.479269126699550156e+02 4.945647206804075324e+00
2.551435855956215448e+02 4.417367176765991665e+00
2.485010574478708634e+02 4.877721893001051967e+00
2.862401182157991002e+02 3.218405497412040628e+00
2.542529853384764635e+02 4.303514074741580764e+00
2.610396036951460701e+02 3.470222605863165555e+00
2.523665052140181331e+02 4.083911164486830891e+00
2.601499156248029294e+02 4.788033464887053725e+00
2.586241801244506746e+02 5.027569594975425105e+00
2.857778521741278155e+02 3.459604595137984795e+00
2.545651411926313017e+02 5.345303092189665151e+00
2.605800456643346479e+02 4.870910353396616266e+00
2.618764475838370913e+02 4.796810787881260474e+00
2.590311934482293736e+02 5.051497533239347248e+00
2.493468175968819764e+02 4.633768367173523473e+00
2.651625216810122652e+02 4.064328397463068399e+00
2.595265600435856186e+02 5.086294022468409004e+00
2.498634040732540313e+02 4.210019467916315428e+00
2.523687924028917564e+02 3.698829621772958376e+00
2.629502800005569156e+02 3.728307525766379360e+00
2.630032845793517708e+02 5.058046748073325105e+00
2.676402451310751758e+02 4.720503079939872393e+00
2.585441795824946780e+02 5.230119019331058716e+00
2.565854517325398660e+02 4.442416935694287972e+00
2.636477589873356919e+02 5.382888055947170791e+00
2.550509274749034603e+02 5.287922636009312782e+00
2.703819274710133982e+02 4.790005602549491925e+00
2.639262974025073163e+02 5.177009727149001428e+00
2.679169015359192372e+02 4.568930325841531470e+00
2.747985089277146926e+02 3.826977471162335220e+00
2.669400032195086965e+02 4.026335670506189679e+00
2.522654136028332346e+02 5.193444281494797643e+00
2.527899358640422349e+02 3.709571471721987201e+00
2.647795294319016079e+02 4.742075510625027412e+00
2.554025667328058091e+02 4.224602294035836536e+00
2.637206110964544337e+02 4.619074463476374959e+00
2.720079770421177159e+02 4.162025313031639584e+00
2.633594878935475663e+02 4.325050977601983426e+00
2.628688202556429019e+02 3.350628388115063583e+00
2.514399031261465325e+02 5.514055511541873678e+00
2.565488321273567180e+02 3.877044115441934835e+00
2.617094669929151678e+02 4.327424921182315032e+00
2.576060414966447070e+02 4.129985335577727845e+00
2.658440032811505489e+02 4.162044853024539748e+00
2.748094161486503140e+02 3.910227588741075344e+00
2.551894019998057104e+02 4.440503799197707657e+00
2.527269918390319674e+02 5.265648214975003683e+00
